CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50
06:15;0;3,6;30084,271;-273,17;10,583;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:30;0;7,956;30084,522;-273,17;10,366;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:45;0;15,2;30084,772;-273,17;10,339;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:00;0;24,101;30085,02;-273,17;11,029;0;2014,282;49,996;0;14124,264;13029,154;0;0;1643;0;3000;2000313667;3;235,803;139,758;455;0;1907,574;49,996;0;14065,288;13093,405;0;0;1645;0;3000;2000313669;3;236,826;142,478;455;0;;;;;;;;;;;;;;;;
07:15;0;32,223;30085,273;-273,17;11,616;0;2014,282;49,993;0;14124,514;13029,154;0;0;1643;0;3000;2000313667;3;236,71;142,161;455;0;1907,574;49,993;0;14065,538;13093,405;0;0;1645;0;3000;2000313669;3;236,989;143,849;455;0;1413,133;49,982;0;14109,299;13211,538;0;0;1430;0;3000;2000324311;3;238,455;141,167;455;0
07:30;0;47,821;30085,522;-273,17;11,956;0;2014,283;49,972;0;14124,765;13029,25;25,486;65,449;1644;5,953;3000;2000313667;7;238,439;137,72;327,701;0,304;1907,576;49,973;0;14065,789;13093,538;36,972;94,897;1646;8,673;3000;2000313669;7;238,869;134,15;274,888;0,425;1413,133;49,971;0;14109,55;13211,538;0;0;1430;0;3000;2000324311;3;238,776;145,075;455;0
07:45;0;66,294;30085,772;-273,17;11,989;0;2014,289;49,986;0;14125,014;13029,499;98,509;240,398;1644;23;3000;2000313667;7;236,889;122;122,046;0,736;1907,582;49,986;0;14066,038;13093,787;112,787;272,019;1646;26,565;3000;2000313669;7;238,398;122,056;122,13;0,737;1413,133;49,984;0;14109,801;13211,572;7,266;19,165;1431;1,67;3000;2000324311;7;236,404;143,073;406,514;0,127
08:00;0;105,274;30086,021;-273,17;15,038;0;2014,31;49,994;0;14125,265;13029,75;360,43;777,178;1644;84,636;3000;2000313667;7;235,72;121,458;121,822;0,739;1907,609;49,995;0;14066,289;13094,038;449,916;951,897;1646;106,785;3000;2000313669;7;238,093;123,346;123,776;0,743;1413,137;49,994;0;14110,05;13211,821;63,292;164,802;1431;14,594;3000;2000324311;7;236,623;120;121;0,7
08:15;0;296,278;30086,271;-273,17;19,286;0;2014,343;50,016;0;14125,514;13029,999;582,757;1098,953;1644;136,374;3000;2000313667;7;234,598;135,561;135,935;0,724;1907,646;50,016;0;14066,54;13094,289;634,481;1277,148;1646;150,046;3000;2000313669;7;236,991;127,519;127,963;0,735;1413,142;50,017;0;14110,301;13212,072;82,935;207,806;1431;19,111;3000;2000324311;7;234,917;120,463;121,426;0,715
08:30;0;316,245;30086,521;-273,17;19,139;0;2014,378;49,999;0;14125,766;13030,251;588,065;1079,636;1644;138,505;3000;2000313667;7;236,084;139,981;140,402;0,711;1907,683;49,999;0;14066,79;13094,539;628,425;1287,302;1646;149,226;3000;2000313669;7;237,877;126,528;126,943;0,731;1413,146;49,999;0;14110,551;13212,322;78,245;201,462;1431;18,226;3000;2000324311;7;236,217;119;119;0,708
08:45;0;455,926;30086,771;-273,17;21,025;0;2014,428;49,987;0;14126,014;13030,499;852,262;1565,056;1644;200,533;3000;2000313667;7;235,673;138,224;138,598;0,728;1907,738;49,986;0;14067,038;13094,787;931,121;1779,075;1646;220,645;3000;2000313669;7;237,336;133,589;134,009;0,71;1413,152;49,987;0;14110,801;13212,573;95,944;239,435;1431;22,37;3000;2000324311;7;236,167;119,861;119,972;0,712
09:00;0;494,393;30087,022;-273,17;22,825;0;2014,481;49,987;0;14126,265;13030,75;899,065;1666,589;1644;212,374;3000;2000313667;7;236,533;137,346;137,71;0,717;1907,796;49,987;0;14067,289;13095,038;968,86;1784,019;1646;230,467;3000;2000313669;7;238,168;139,047;139,477;0,714;1413,159;49,987;0;14111,052;13212,824;112,981;271,701;1431;26,411;3000;2000324311;7;236,383;122;123;0,707
09:15;0;575,926;30087,272;-273,17;24,122;0;2014,542;50,003;0;14126,516;13031,001;1017,824;1923,954;1644;241,491;3000;2000313667;7;237,556;134,907;135,287;0,717;1907,862;50,003;0;14067,54;13095,289;1096,028;2063,056;1646;261,528;3000;2000313669;7;238,926;136,269;136,593;0,724;1413,17;50,003;0;14111,303;13213,075;189,824;430,861;1431;44,685;3000;2000324311;7;236,787;121,759;122,454;0,701
09:30;0;613,925;30087,523;-273,17;25,614;0;2014,606;49,989;0;14126,766;13031,251;1072,421;2049,589;1644;254,879;3000;2000313667;7;237,963;133,692;134,103;0,707;1907,931;49,989;0;14067,791;13095,54;1138,579;2176,215;1646;271,318;3000;2000313669;7;238,533;134,009;134,393;0,727;1413,209;49,989;0;14111,552;13213,323;654,538;1373,311;1431;155,453;3000;2000324311;7;237,991;122,575;122,887;0,699
09:45;0;512,542;30087,772;-273,17;23,294;0;2014,657;49,998;0;14127,016;13031,501;853,533;1574,467;1644;201,393;3000;2000313667;7;236,299;138,486;138,925;0,718;1907,984;49,998;0;14068,04;13095,79;893,607;1738,832;1646;212,019;3000;2000313669;7;237,664;131,542;131,916;0,73;1413,244;49,998;0;14111,804;13213,575;580,704;1201,213;1431;136,852;3000;2000324311;7;236,352;123,972;124,231;0,693
10:00;0;617,176;30088,022;-273,17;22,967;0;2014,718;50,002;0;14127,267;13031,752;1035,481;1900,148;1644;244,565;3000;2000313667;7;236,472;139,204;139,657;0,712;1908,048;50,002;0;14068,291;13096,04;1064,741;2100,38;1646;252,843;3000;2000313669;7;237,704;129,685;130,056;0,74;1413,287;50,002;0;14112,052;13213,823;731,402;1480,766;1431;173,196;3000;2000324311;7;237,252;126,589;126,907;0,701
10:15;0;779,056;30088,272;-273,17;26,982;0;2014,797;50,003;0;14127,517;13032,002;1326,85;2512,991;1644;312,953;3000;2000313667;7;236,084;134,084;134,449;0,725;1908,129;50,002;0;14068,541;13096,291;1358,869;2578,495;1646;322,206;3000;2000313669;7;237,355;134,505;134,916;0,71;1413,346;50,002;0;14112,303;13214,074;994,579;1900,402;1431;234,243;3000;2000324311;7;235,85;132,579;132,991;0,708
10:30;0;734,472;30088,52;-273,17;25,388;0;2014,869;49,992;0;14127,768;13032,253;1226,757;2336,888;1644;289,299;3000;2000313667;7;235,981;133,168;133,486;0,715;1908,202;49,992;0;14068,792;13096,541;1242,86;2357,682;1646;294,206;3000;2000313669;7;237,009;134,841;135,252;0,721;1413,403;49,993;0;14112,553;13214,324;974,187;1858;1431;228,047;3000;2000324311;7;234,402;132,009;132,28;0,687
10:45;0;625,87;30088,771;-273,17;25,712;0;2014,93;49,995;0;14128,017;13032,502;1029,028;1941,785;1644;242,458;3000;2000313667;7;235,85;135,72;136,047;0,732;1908,266;49,995;0;14069,041;13096,79;1070,589;2135,187;1646;253,355;3000;2000313669;7;236,86;127,916;128,318;0,729;1413,456;49,995;0;14112,804;13214,576;903,361;1807,62;1431;211,815;3000;2000324311;7;234,815;126,63;127,019;0,694
11:00;0;859,832;30089,022;-273,17;27,707;0;2015,016;49,995;0;14128,267;13032,752;1472,738;2799,28;1644;344,243;3000;2000313667;7;233,981;132,505;132,841;0,723;1908,351;49,995;0;14069,291;13097,04;1435,477;2749,991;1646;338,047;3000;2000313669;7;235,72;132,636;132,991;0,714;1413,525;49,996;0;14113,055;13214,826;1158,879;2296,383;1431;270,897;3000;2000324311;7;234,047;126,972;127,28;0,689
11:15;0;898,472;30089,272;-273,17;30,499;0;2015,105;50,002;0;14128,518;13033,003;1525,074;2903,926;1644;353,704;3000;2000313667;7;232,157;131,343;131,769;0,72;1908,441;50,002;0;14069,542;13097,292;1534,954;2946,019;1646;358,981;3000;2000313669;7;234,056;131,37;131,667;0,72;1413,602;50,002;0;14113,304;13215,075;1323,935;2585,757;1431;307,972;3000;2000324311;7;232,813;128,047;128,383;0,686
11:30;0;432,486;30089,522;-273,17;24,521;0;2015,146;50,004;0;14128,768;13033,253;694;1352,626;1644;161,804;3000;2000313667;7;233,935;131,056;131,477;0,73;1908,483;50,006;0;14069,792;13097,541;707,925;1376,785;1646;165,944;3000;2000313669;7;234,729;131,43;131,794;0,737;1413,64;50,005;0;14113,556;13215,327;629,509;1299,63;1431;146,565;3000;2000324311;7;233,407;123,759;124,093;0,685
11:45;0;879,757;30089,77;-273,17;27,515;0;2015,231;49,987;0;14129,017;13033,502;1463,879;2813,879;1644;345,383;3000;2000313667;7;236,168;132,458;132,822;0,725;1908,567;49,987;0;14070,043;13097,793;1433,713;2751,972;1646;339,806;3000;2000313669;7;237,176;132,787;133,176;0,731;1413,715;49,987;0;14113,805;13215,576;1305,009;2646,888;1431;306,785;3000;2000324311;7;235,318;124,766;125,15;0,687
12:00;0;772,738;30090,02;-273,17;26,904;0;2015,305;49,99;0;14129,267;13033,752;1260,43;2385,187;1644;299,813;3000;2000313667;7;238;135,692;136,047;0,718;1908,64;49,99;0;14070,294;13098,043;1235,065;2396,579;1646;294,411;3000;2000313669;7;238,533;132,364;132,701;0,726;1413,781;49,99;0;14114,055;13215,826;1117,271;2246,664;1431;265,776;3000;2000324311;7;238,028;127,449;127,729;0,681
12:15;0;954,598;30090,269;-273,17;30,408;0;2015,399;49,98;0;14129,519;13034,004;1575,676;3006,167;1644;372,315;3000;2000313667;7;236,472;133,667;134,019;0,728;1908,73;49,981;0;14070,543;13098,292;1538,421;2970,299;1646;364,766;3000;2000313669;7;237,308;132,393;132,785;0,733;1413,866;49,981;0;14114,304;13216,076;1457,103;2921,477;1431;344,71;3000;2000324311;7;236,822;127,112;127,439;0,687
12:30;0;555,565;30090,52;-273,17;28,302;0;2015,452;49,998;0;14129,768;13034,253;900,682;1725,327;1644;212,308;3000;2000313667;7;235,86;133,458;133,822;0,734;1908,782;49,998;0;14070,792;13098,541;866,766;1775,626;1646;205,234;3000;2000313669;7;236,907;125,505;125,822;0,742;1413,921;49,998;0;14114,555;13216,327;915,519;1914,639;1431;216,935;3000;2000324311;7;237,093;122,796;123,185;0,687
12:45;0;251,611;30090,771;-273,17;21,837;0;2015,476;50,001;0;14130,019;13034,504;404,25;799,333;1644;95,213;3000;2000313667;7;236,315;132,12;132,444;0,744;1908,805;50,001;0;14071,043;13098,792;394,713;780,87;1646;93,222;3000;2000313669;7;237,056;132,463;132,852;0,733;1413,944;50,001;0;14114,804;13216,576;379,196;798,514;1431;89,383;3000;2000324311;7;236,757;124,43;124,748;0,688
13:00;0;445,86;30091,019;-273,17;24,972;0;2015,517;50,019;0;14130,268;13034,753;699,617;1365,785;1644;165,477;3000;2000313667;7;236,654;132,206;132,664;0,727;1908,845;50,018;0;14071,294;13099,044;665,63;1252,722;1646;157,852;3000;2000313669;7;237,556;136,324;136,713;0,734;1413,985;50,018;0;14115,056;13216,827;697,111;1436,324;1431;165,398;3000;2000324311;7;237,398;124,861;125,213;0,683
13:15;0;305,888;30091,269;-273,17;21,78;0;2015,545;50,005;0;14130,52;13035,005;471,306;948,574;1644;111,213;3000;2000313667;7;236,426;129,75;130,065;0,743;1908,871;50,007;0;14071,544;13099,294;448,523;856,383;1646;106,112;3000;2000313669;7;237,196;135,991;136,327;0,731;1414,013;50,007;0;14115,305;13217,077;483,514;962,477;1431;114,224;3000;2000324311;7;236,748;130,056;130,393;0,686
13:30;0;602,259;30091,519;-273,17;25,499;0;2015,602;50,013;0;14130,771;13035,255;958,407;1976,491;1644;227,463;3000;2000313667;7;237,657;124,139;124,528;0,726;1908,926;50,014;0;14071,794;13099,544;936,139;1741,694;1646;222,722;3000;2000313669;7;238,407;138,315;138,722;0,717;1414,072;50,013;0;14115,556;13217,327;1003,685;1878,972;1431;237,824;3000;2000324311;7;237,019;136,259;136,676;0,678
13:45;0;646,648;30091,769;-273,17;27,249;0;2015,664;49,993;0;14131,019;13035,504;1075,654;2090,523;1644;253,28;3000;2000313667;7;235,729;130,421;130,813;0,733;1908,987;49,993;0;14072,045;13099,794;1035,954;1879,028;1646;244,676;3000;2000313669;7;236,444;140,389;140,75;0,724;1414,139;49,993;0;14115,806;13217,578;1142,556;2273,63;1431;267,491;3000;2000324311;7;234,315;126,787;127,194;0,684
14:00;0;439,065;30092,02;-273,17;26,738;0;2015,706;49,992;0;14131,27;13035,755;723,407;1394,417;1644;169,315;3000;2000313667;7;234,139;131,259;131,574;0,732;1909,027;49,992;0;14072,294;13100,044;679,925;1292,215;1646;160,308;3000;2000313669;7;235,925;134,29;134,692;0,725;1414,184;49,993;0;14116,058;13217,829;758,176;1550,037;1431;177,139;3000;2000324311;7;233,731;124,63;124,963;0,696
14:15;0;302,444;30092,27;-273,17;21,519;0;2015,735;49,976;0;14131,521;13036,006;489,157;1001,704;1644;116,102;3000;2000313667;7;237,815;128,148;128,574;0,748;1909,054;49,977;0;14072,545;13100,294;459,194;900,481;1646;109,509;3000;2000313669;7;238,972;133,713;134,148;0,733;1414,214;49,976;0;14116,306;13218,077;520,355;1036,505;1431;122,794;3000;2000324311;7;236,467;129,617;129,935;0,682
14:30;0;237,551;30092,519;-273,17;21,232;0;2015,758;49,991;0;14131,769;13036,254;378,103;762,458;1644;89,822;3000;2000313667;7;238,477;131,43;131,832;0,722;1909,076;49,991;0;14072,796;13100,545;356,926;726,213;1646;85,278;3000;2000313669;7;239,935;131,222;131,583;0,737;1414,238;49,991;0;14116,557;13218,328;400,167;801,778;1431;94,481;3000;2000324311;7;236,907;130,806;131,157;0,69
14:45;0;379,037;30092,769;-273,17;22,799;0;2015,795;49,996;0;14132,02;13036,505;632,037;1204,148;1644;149,287;3000;2000313667;7;236,731;134,787;135,074;0,727;1909,11;49,997;0;14073,044;13100,794;594,159;1163,776;1646;141,028;3000;2000313669;7;237,963;132,15;132,561;0,734;1414,281;49,997;0;14116,808;13218,579;744,278;1454,083;1431;174,833;3000;2000324311;7;235,38;130,139;130,519;0,705
15:00;0;519,953;30093,019;-273,17;24,62;0;2015,847;49,972;0;14132,272;13036,757;874,204;1658,472;1644;208,056;3000;2000313667;7;238,102;135,259;135,602;0,72;1909,158;49,972;0;14073,296;13101,045;797,972;1529,694;1646;190,204;3000;2000313669;7;238,537;133,898;134,259;0,736;1414,338;49,972;0;14117,057;13218,829;969,28;1904,084;1431;230,439;3000;2000324311;7;237,916;130,981;131,336;0,7
15:15;0;338,962;30093,165;-273,17;24,677;0;2015,881;49,992;0;14132,522;13037,007;565;1109,009;1644;134,377;3000;2000313667;7;238,264;132,377;132,745;0,736;1909,19;49,993;0;14073,546;13101,295;522,509;1012,736;1646;124,481;3000;2000313669;7;238,726;134,594;135;0,741;1414,374;49,993;0;14117,308;13219,079;587,387;1219,425;1431;139,358;3000;2000324311;7;237,698;124,925;125,236;0,709
15:30;0;236,168;30093,414;-273,17;22,469;0;2015,904;49,996;0;14132,772;13037,257;383,084;795,271;1644;90,776;3000;2000313667;7;237,794;127,075;127,449;0,734;1909,211;49,995;0;14073,796;13101,545;358,626;738,505;1646;85,215;3000;2000313669;7;238,467;129,15;129,514;0,744;1414,399;49,995;0;14117,559;13219,331;406,204;802,463;1431;96,287;3000;2000324311;7;237,833;132,87;133,231;0,716
15:45;0;259,907;30093,664;-273,17;22,365;0;2015,929;49,997;0;14133,021;13037,506;421,131;872,065;1644;100;3000;2000313667;7;238,178;126,692;127,103;0,728;1909,235;49,996;0;14074,046;13101,795;405,355;812,14;1646;96,682;3000;2000313669;7;239,327;131,879;132,243;0,749;1414,426;49,997;0;14117,809;13219,58;464,037;919,047;1431;110,393;3000;2000324311;7;238,57;132,355;132,757;0,708
16:00;0;258,921;30093,898;-273,17;22,283;0;2015,953;49,99;0;14133,256;13037,741;426,287;839,663;1644;101,455;3000;2000313667;7;238,772;133,475;133,851;0,727;1909,258;49,989;0;14074,28;13102,029;403,069;806,861;1646;96,307;3000;2000313669;7;239,832;132,337;132,653;0,74;1414,451;49,99;0;14118,041;13219,812;450,11;925,06;1431;107,45;3000;2000324311;7;239,49;128,14;128,45;0,688
16:15;0;274,083;30094,148;-273,17;23,15;0;2015,98;49,989;0;14133,506;13037,991;471,444;904,944;1644;110,13;3000;2000313667;7;234,315;133,963;134,38;0,729;1909,283;49,99;0;14074,53;13102,28;422,907;809,213;1646;99,741;3000;2000313669;7;236,611;136,5;136,87;0,738;1414,483;49,99;0;14118,292;13220,063;543,056;1056,444;1431;126,935;3000;2000324311;7;234,407;131,361;131,685;0,692
16:30;0;273,607;30094,397;-273,17;23,502;0;2016,009;49,996;0;14133,756;13038,241;481,159;935,776;1644;112,477;3000;2000313667;7;234,645;132,047;132,421;0,728;1909,308;49,996;0;14074,78;13102,53;415,215;808,607;1646;98;3000;2000313669;7;236,766;134,57;134,991;0,737;1414,518;49,996;0;14118,544;13220,315;580,583;1143,204;1431;135,685;3000;2000324311;7;234,296;129,481;129,759;0,682
16:45;0;231,546;30094,647;-273,17;22,38;0;2016,032;49,974;0;14134,006;13038,491;396,676;793,407;1644;92,648;3000;2000313667;7;234,556;129,759;130,111;0,737;1909,328;49,974;0;14075,03;13102,779;353,546;709,519;1646;83,185;3000;2000313669;7;236,213;131,324;131,704;0,741;1414,545;49,974;0;14118,793;13220,565;474,944;926,194;1431;110,731;3000;2000324311;7;233,907;131,546;131,907;0,687
17:00;0;177,241;30094,897;-273,17;22,216;0;2016,049;49,984;0;14134,257;13038,742;289,074;595,713;1644;67,694;3000;2000313667;7;235,37;129,12;129,528;0,742;1909,344;49,984;0;14075,281;13103,03;266,315;546,185;1646;62,574;3000;2000313669;7;236,278;131,046;131,407;0,747;1414,565;49,984;0;14119,042;13220,813;327,626;664,093;1431;76,673;3000;2000324311;7;235,15;129,925;130,327;0,698
17:15;0;156,407;30095,147;-273,17;21,84;0;2016,064;50,007;0;14134,507;13038,992;253,685;517,139;1644;59,389;3000;2000313667;7;235,593;132,074;132,417;0,742;1909,357;50,007;0;14075,531;13103,28;222,954;472,083;1646;52,463;3000;2000313669;7;236,769;129,241;129,648;0,737;1414,583;50,007;0;14119,292;13221,064;313,806;628,324;1431;73,657;3000;2000324311;7;235,898;132,259;132,602;0,69
17:30;0;111,333;30095,397;-273,17;20,451;0;2016,073;49,995;0;14134,757;13039,242;159,389;349,935;1644;37,398;3000;2000313667;7;236,889;128,676;129,13;0,749;1909,367;49,995;0;14075,781;13103,53;150,88;331,333;1646;35,574;3000;2000313669;7;237,963;130,333;130,731;0,742;1414,593;49,995;0;14119,542;13221,313;155,972;332,639;1431;36,63;3000;2000324311;7;236,954;133,204;133,463;0,696
17:45;0;85,187;30095,645;-273,17;19,81;0;2016,08;49,982;0;14135,005;13039,49;118,028;269,748;1644;27,626;3000;2000313667;7;236,075;128,14;129,056;0,747;1909,373;49,983;0;14076,032;13103,781;116,231;271,583;1646;27,185;3000;2000313669;7;236,648;125,296;126,176;0,75;1414,599;49,983;0;14119,793;13221,564;108,37;247,889;1431;25,259;3000;2000324311;7;235,907;129,037;130;0,695
18:00;0;80,991;30095,895;-273,17;19,277;0;2016,087;49,991;0;14135,256;13039,74;112,019;256,556;1644;26,037;3000;2000313667;7;235,056;128;129;0,744;1909,38;49,99;0;14076,282;13104,031;109,907;258,778;1646;25,639;3000;2000313669;7;236,398;125;126;0,751;1414,605;49,991;0;14120,043;13221,814;104,194;238,38;1431;24,13;3000;2000324311;7;234,843;129;130;0,709
18:15;0;56,63;30096,145;-273,17;19,099;0;2016,091;49,998;0;14135,506;13039,991;72,537;181,861;1644;16,769;3000;2000313667;7;236,009;122,639;122,861;0,742;1909,384;49,999;0;14076,53;13104,28;72,682;184,916;1646;16,869;3000;2000313669;7;237,308;121,159;122,187;0,739;1414,609;49,999;0;14120,294;13222,065;62,759;162,213;1431;14,491;3000;2000324311;7;235,852;120,991;122,009;0,694
18:30;0;39,85;30096,395;-273,17;18,913;0;2016,095;49,983;0;14135,758;13040,243;58,62;153,157;1644;13,528;3000;2000313667;7;236,056;121;121;0,737;1909,388;49,983;0;14076,782;13104,531;56,583;149,546;1646;13,056;3000;2000313669;7;236,481;120;121;0,736;1414,612;49,983;0;14120,543;13222,315;49,813;133,159;1431;11,449;3000;2000324311;7;236,112;120;121;0,697
18:45;0;48,935;30096,645;-273,17;19,869;0;2016,1;49,968;0;14136,007;13040,492;94,729;233,991;1644;22,178;3000;2000313667;7;237,112;121,364;121,402;0,743;1909,393;49,968;0;14077,031;13104,78;91,121;228,336;1646;21,364;3000;2000313669;7;237,028;120,327;120,542;0,741;1414,618;49,969;0;14120,794;13222,566;98,444;241,75;1431;23,037;3000;2000324311;7;237,046;121,259;121,38;0,695
19:00;0;62,112;30096,894;-273,17;20,003;0;2016,106;49,991;0;14136,258;13040,743;99,981;246,741;1644;23,491;3000;2000313667;7;237,981;121;121;0,734;1909,399;49,991;0;14077,283;13105,032;97,519;244;1646;22,972;3000;2000313669;7;238,352;120;120;0,739;1414,624;49,991;0;14121,044;13222,815;94,196;234,019;1431;22,112;3000;2000324311;7;238,047;121;121;0,696
